E,v,theta,phi,r,label
25.86325958605771,522.9036833361182,1.0884374309776415,3.223206692229784,15.98723488030294,0
3.8896019387001557,474.9853729076736,2.8029727095193286,1.9511422135291774,13.656491468112241,0
42.371783666104434,570.1145213892933,1.8993768205432289,4.800817017878997,3.3935116664995024,1
28.97174739474563,554.6005012086847,0.06621978133801126,3.867396418618924,3.7037432313783625,0
6.061721179350592,289.8877044419715,2.9747749733524116,4.147600947019473,10.095804420626909,0
63.88225815925387,187.17479142753197,1.672032765351258,3.7597558424848057,6.018892723073748,1
68.40493691355438,290.1571625142945,2.8397755737535686,4.574334819860801,17.0675235057602,0
62.56324659002542,316.24066866874284,1.3188046916630327,4.0556070596781915,22.669418169365958,1
39.116245298305,162.44453445593675,1.6269594069623687,3.465783917588051,2.4982981599620326,1
49.64819436625673,521.1690254621064,2.732396918875184,1.7219592584442727,10.5888472475226,0
46.41462924538982,341.33164782025017,1.2535637464567608,0.548783623350734,2.0354716793580283,1
41.2718227134419,315.9410072728758,0.6367503582073182,1.343476753372241,8.83050748460439,0
50.7571890519638,208.06802784994193,1.4750647442562894,3.1728606273188364,0.5085828767909307,1
53.03176084411204,318.955692045106,2.1930464648711054,6.019425168414337,1.40866214153638,1
53.05434387079307,480.6768991313761,1.301337137294295,5.9350959179877725,12.272236883415756,1
62.155749913844886,328.67901138889357,1.0074712983979437,4.726267663199793,13.957455021990432,1
53.00073362862569,165.26516940703456,2.0340477870879226,1.5262676704542402,1.6776594189001166,1
84.26052955976344,500.7835487220389,1.9687716998560678,0.32314111221678693,16.634973062610182,0
62.25839065546403,269.6986279917593,2.189153940505709,5.440327749852918,9.961335490398099,1
4.042105459678939,352.3313451219016,0.2524058681457092,3.9686921816946823,17.517520074563524,0
47.63475104026468,458.30897691429374,0.9594847898229465,4.22041926924851,25.23683151689308,1
68.42822864049042,380.67567362537017,1.8593736515557011,1.722165361792482,3.3850833231332484,1
37.409084339373564,389.73741224238347,1.943831078011786,3.0140234071606034,3.10479145602271,1
31.154803205815117,21.933180759121807,2.9863573631331146,5.716111790487504,0.2516262950223669,0
0.07958217070420037,282.98769307974464,1.3380239386422685,1.5053350658928848,3.2667036339526523,0
50.594190154977056,91.7203289029817,1.4947748359276545,4.355547948694179,17.161460408703988,1
44.12626927989199,190.08858715973645,0.7340612586985426,5.959110044637853,6.5982047534731425,1
88.93004041321667,545.4326976257371,1.3071497172479354,4.822721530831336,2.949302130449638,0
53.17225919155451,158.38696251455326,1.5040956990782781,3.9178160472288344,8.46976380262576,1
5.4504181638774245,498.53900199446406,0.770310205431786,4.188143914454755,16.685416285929037,0
46.574433194205625,314.67051226091127,1.6390234254140295,3.128539603053034,0.8220801746091214,1
77.67669580856777,58.62437689166944,1.7687429900746816,4.112688125799662,8.056351582256996,0
52.39730853891562,460.9445023038673,1.3940034426504098,6.010647094296336,2.7395803575476987,1
45.46050519763511,256.64703177775397,2.1293803464396124,3.1369543633120887,1.4650266076413168,1
67.82375546628487,150.8031761799638,1.6968829679541655,1.4336099392539268,4.175011474306204,1
17.18555797464063,146.90778643512968,1.8425541455229693,3.569177568437713,11.523138525427559,0
52.13134585737101,422.63088078645404,1.7200049310294316,2.0393928681020967,13.645268719780457,1
6.940561040024208,590.5315355257297,1.2505085219744336,0.8565433443785164,10.255530452201144,0
50.828027014209006,384.3984666131091,1.5723397797539207,4.12415128090749,7.698829840306109,1
31.01046480981936,288.3749123730252,0.7059688644518345,4.099212906379621,0.9282425669112987,1
54.00766560824328,267.0916780892928,1.4100882059643944,1.2865731109801057,3.483438138074053,1
12.20517932485098,465.9363077462225,2.391800061510281,1.4229705577271186,12.752451121042485,0
29.165610508207344,225.53070594744784,2.4446588792220694,4.385068469184319,19.52675798311714,0
49.05611598163257,176.85672380792042,2.971033306444005,4.790909697978668,16.91196257757405,0
2.277468087355562,262.95041347837343,0.30101191768123015,5.6413506723241404,11.25623857505898,0
41.73441626550809,449.59901323128815,1.8150879507810016,4.191976694740552,23.363585009896784,1
52.0532934123696,473.3839945682957,1.4741032212347873,3.783311890739582,0.5384333336151483,1
66.50846293802195,152.00667653264793,1.2036530823907883,4.441867871809634,3.162424935503718,0
33.95682003337546,277.6615135370313,1.6078678787921719,4.283687038625926,2.1564011560195273,1
115.72025232109806,452.50134316964784,0.8641238755015017,4.568704025540484,5.406070049780003,0
24.36284266341199,241.91480674440984,0.8710258551829473,4.9055468343531645,8.905829433414452,0
17.207109806842922,312.68278487007683,2.7210543613069396,4.303170362622037,12.17611929616401,0
67.8215342167465,64.88883821919124,1.9783137763207854,0.699233124567872,29.384074138273267,1
50.30118934116016,139.91177827378496,1.8374920365992284,3.511334351926598,0.16304749970779256,1
53.91206434093365,293.97980570104943,1.9093760417910361,3.998285306615026,0.5280925004919319,1
70.11993732002821,438.4360223186664,1.8284449300189742,3.745488261096093,5.700226849223907,1
87.22265362724883,6.40757001198089,0.6970640209698207,3.615088112760177,4.715081709612809,0
70.01561493534246,352.1694035730797,2.8681547688778575,1.5642670458492538,2.858930109231461,0
25.638038347911248,264.69707405388243,1.69890882230121,1.6533414181551596,4.470149573334517,1
58.21197895140409,436.1223506434955,0.8742706913946318,1.487536365649353,1.909035645629835,1
60.166188377848826,259.69231828410346,1.9686536745639047,4.047512075706184,4.382030476047046,0
96.00946065526611,79.60508335972318,1.7410445851455545,6.141006337052136,18.193510192443817,0
46.979551159929905,149.36257346413979,1.9918814150967288,5.561237338830764,0.20361311124353773,1
21.220357351166065,432.6453069453307,1.6957284253494058,2.509724546520156,18.93158296015162,0
5.9796710274147715,213.54853912506172,1.6439306053978668,6.1310875364787165,1.2882397216516384,0
50.41374615304492,218.33377745989492,1.656947735494607,4.851622574877108,0.5775358055134845,1
39.71625962291593,462.4038462336695,1.8928302013394456,0.0428674271165471,3.15872831264955,1
62.46335519713069,156.64359357056102,1.5245197661017005,4.097979892521378,3.8923238471365336,1
15.509347547786241,0.11094628047356725,1.3894984877278918,3.0462849171081743,6.313291058811501,0
36.23663794200816,352.93552194406374,1.826919551925067,0.18539461059029305,0.04900335675232202,1
42.650928101868274,485.2425246035152,0.839662534536145,0.5530228202570748,1.2680709011935465,1
45.07262098229147,290.49324683343826,1.9770953023162303,0.4134248160935052,0.0476025578321945,1
56.2106641411992,75.85334040990169,1.8669522968970842,5.075880445455874,3.195525416504745,1
45.95571332459494,38.439548690279636,0.8968956845098925,4.619617932061502,13.292554879870968,0
36.22442465776984,312.352279629109,1.7899527336979106,0.5042008799985053,13.672942405079075,1
22.44253819143992,62.89388898677255,1.7880529013513449,2.038484706282002,0.8888808263220516,0
54.571938920867765,315.59525141391515,1.337493908057341,0.27077672237979866,1.673920147943726,1
38.57839962820272,452.6806452966885,0.9190499924542559,0.755556160855968,5.163603226787245,1
57.4991219936274,478.13476617646546,1.5360988109982996,0.3465687550952079,0.9364564220639161,1
40.818378948430876,125.88571101085417,1.677020349589473,2.2885194905867476,0.8913231635555675,1
81.0228852251895,219.64462490181268,1.3689678295406336,3.6642541842063934,8.56342061625475,1
30.46685137861055,419.00511790036734,0.3695256232090561,3.5119877054529662,6.283992026317716,0
5.114743315808546,12.062444759975065,2.4022291242785245,0.9802122837262008,3.193968817083497,0
47.11405311057603,559.5045801683627,0.6071267340449569,1.926395782773178,11.06326042200175,0
17.226586993432896,365.2161238960008,1.4271356631789807,0.25848547290739016,15.259619626752059,0
62.79983433665142,289.88516890969123,1.365668862891443,6.065584658349055,0.657915357366827,1
20.547431730346382,316.8234996094563,0.5011927973280907,2.676157892455885,9.167983617701509,0
2.2395609815242192,109.6984049849995,1.3123981604474932,3.308607956941873,7.995182987793632,0
8.63225873926025,57.383706748382444,0.7245779483209459,3.72838025642461,11.93647560647727,0
57.48658475657382,497.0163820697174,0.74415749772073,5.005923460207972,7.988931737523327,1
29.770221585799437,152.36340438323,1.7016500756408646,6.196229937167449,9.786836192925445,0
5.814906854301349,4.944831905110747,0.07792812038767623,3.1748831354706373,2.1940081305269388,0
50.958464575555126,205.20114736652158,1.0802178289661981,1.8971400488859684,4.554611957904897,1
39.19798446955318,81.95012488861501,1.8520606558511243,1.9381221647886766,3.5124961239416956,1
5.67909296919137,403.70917679812055,1.8367692021072557,0.09206102252684494,9.67511661588669,0
15.74359106171288,406.23690276143986,2.4494048277197864,2.073497352970359,9.199214977279604,0
50.575473566157214,474.64822593183516,1.424682323929348,2.408783571089645,3.1893522846036766,1
2.0078550692527806,465.788369531533,0.25257828533218435,5.911977000127232,11.838925415836961,0
46.9522392689909,7.846137252501406,1.0223522832033831,5.082841796065319,4.225056513063976,0
56.562060373316854,306.89733997339874,2.211683471125962,1.8214990666797903,6.073403483594594,1
30.35229388741784,817.858907799011,1.649725440941138,1.2117029358737008,0.9396047273850866,1
13.581418150705106,75.1880912766606,2.1819143316398355,5.936073802612176,0.9360771006810387,0
51.2851813425748,256.34850795423273,1.8872494139284857,5.074249533732943,13.635545008721238,1
49.733179090990305,175.81830808159341,1.2623273467875151,4.548187495151302,7.51786781235228,1
50.92971770838252,331.9519966959296,1.0203097740433682,5.890601304193116,9.267453998032614,1
40.02235187617693,358.7963372175381,1.268487908340377,1.7197132860110094,2.313180030966256,1
57.104760203040534,241.2250320963417,1.7876583155989647,5.373053118452249,4.884449427539201,1
55.40430560683801,237.58866111466895,0.5394721996124814,0.34618617048792544,7.04322133764643,1
56.26956657733999,486.7436018393793,1.8289655753188423,2.37840285734923,10.763737423216861,1
48.72184867731891,420.3580317192078,1.939646371154643,1.4905548987035857,5.1697784666187205,1
49.57109295684909,397.08935503182215,0.3797148899506232,2.7558004654141905,6.981862474420144,0
0.793690942481904,368.82469533158064,0.5227820503305033,0.9517113574232112,17.6407295799344,0
26.137699323433164,436.7843314258411,1.1000308802405987,2.174173128386382,5.723647142192636,0
39.04885042357884,441.88097189491424,1.4206448742119766,4.090730434539604,0.7254819964188779,1
26.327623266777053,402.76205744220147,0.6247158769251228,0.21610576692559216,18.89610590973963,0
76.84559818315729,173.44726367642548,2.3247118614843605,2.96932363138765,3.929161948309672,0
59.9500361676099,277.04570987171076,1.8644608677696606,2.470327703011961,8.041290063006276,1
9.644935038163565,141.4054849740826,2.7830688330965137,1.3013706499624782,16.565632067868915,0
293.1729633316377,542.206280156211,1.1633525856575893,3.824928826286791,0.7006641599685981,0
7.351417171135553,476.34730179959803,0.20544832231005275,1.0054651196313693,2.8143900535524846,0
48.43071510881951,679.444241476512,1.5115748205170096,2.320103686827867,40.467705551786274,1
33.091383023262225,333.6107928641314,1.467680559471064,0.7705164901252151,1.129807161398382,1
47.2258383552962,310.91064807979814,1.7194265347644477,1.2579506434129175,10.508488727548537,1
35.491815230574424,574.4034503513429,1.7212026918134224,5.975285089021055,5.281810930533244,1
55.18052366728064,385.3580978127756,1.9621262923673872,4.634514696823779,1.5706330003067555,1
54.59167457624293,269.508597931285,1.8785434236139351,0.6432339151393685,10.851953329063246,1
14.625521388701731,548.3764240480333,2.541892326701805,1.986687854479598,16.66992005357511,0
67.07171811634717,17.789918010163987,1.4221047013525143,1.9076395344589188,2.2059705855894274,0
25.943356937331515,227.86747705992022,1.3594468627410226,4.215122138247168,11.648356761874004,0
61.081055943053364,473.8261525022656,1.542608284142877,0.058115479807215806,3.3106365595469964,1
42.018577208283006,218.787489555714,1.6036692374580124,6.2619453045125635,2.766081070782772,1
1.0479677431949237,84.01852834608614,0.7314040818935501,5.822247054815429,9.707341410123638,0
57.178788595923706,381.1890962331149,1.6184461853444045,1.5313421011916046,27.661481014274663,1
63.26342390545071,224.6493936307914,1.5986648395904282,2.9903850553923466,0.9556280875250667,1
90.23926068468646,88.12558333061872,3.0607266971575338,2.9199738773566835,16.109074347824013,0
43.68789270402648,749.506776585758,1.732931056946324,3.546188189691374,7.3841196372488,1
18.295725012800055,138.94355238694948,2.3742818718959255,5.000235258372617,3.8955593430087743,0
48.11835301743314,221.30340372251158,2.125966344760909,0.3119582465721823,3.503032439524998,0
9.255527980737112,458.0627989739734,3.0243972496967064,3.3506088174336996,17.54665009694407,0
42.31896675367259,212.91656360977512,0.7145124463506325,5.503856054950428,9.718187758999727,1
31.804211233072316,391.64220848690474,1.3865551450240072,2.1515397401388605,13.131085884226765,1
72.86008465452709,594.9600694997912,1.7316081997232668,4.09432049820739,1.9294970492667045,1
53.68969174429341,301.76885699912015,1.0835058217937172,1.7434107846868254,14.183975731652422,1
39.78267201056629,338.2701551496939,1.9510653795729955,2.6816168059101315,13.799903580182622,1
27.908709426186498,202.7239533503722,1.127604737588125,5.576422385974886,7.52727109054165,0
114.88061509857816,331.1633418445223,2.0428114957041275,5.242852362701619,10.804134659702223,0
38.86821514722514,305.59867330251814,1.8533429620272073,5.348096602034122,9.323478386900216,1
66.60255435274021,479.0941337442945,1.6517477313682145,3.2633807594242907,7.601161901437324,1
27.234662812466972,268.1944494361097,1.858598886040771,4.471933558219345,12.373913198455242,0
40.29994780934139,263.01155251997415,1.6498473082001504,3.60089597186434,7.348642543241295,1
53.47258149755211,427.2509336305202,1.201125509669605,0.40118318938446645,2.183526077520543,1
53.13528310290802,389.8307836891669,1.7524744155483765,3.0375582251129787,10.777061233727384,1
37.31498626761268,337.3019335864631,2.066708596882302,2.233631844567649,6.35632820708938,1
42.64725415887585,126.27305328140862,1.301686859085979,2.969789889161455,3.368972230649967,1
63.14836161699751,137.67641699970895,2.3994140577818652,1.5922582341279938,1.8675384482839408,0
95.56687183592632,294.5649679093394,2.446167697320418,3.6869597908876055,14.986699591179853,0
52.03864716744596,533.3038994580659,1.6184561337523222,1.2967054365018655,1.5418854567818747,1
43.18758571811107,331.42863536183256,2.2730279437424787,3.7697934361212324,1.1910266632034487,1
65.93346194636848,47.05723909097668,1.3627772906930855,3.940813259140669,11.64046605519295,0
58.46865923567407,435.42902038433,1.4397236780569396,3.7078915762613454,12.635966918739145,1
57.002439209218124,242.55634014807288,0.9004865028991329,4.705203338660276,9.600517066366443,0
65.81357449274297,417.6880183223707,1.6959321870585409,5.693134385291276,34.33140518150792,1
4.474940871968139,314.47414559240974,0.5802553801476487,5.232185002260375,11.361792473665076,0
53.86169702618751,468.91216308845327,1.560313264895487,5.847484483527933,17.57451519147262,1
44.1935315318549,619.1012175860499,1.870834547762013,1.5758997971182889,3.0837750910430115,1
48.19089326641926,539.4265723612449,2.438908649770443,5.038943594642763,4.513867823447044,0
36.33588731295718,202.60668755428034,0.3161427885820318,3.5784227812944467,0.3282496264485988,1
69.54742417670822,333.25177848742493,0.8868571683436719,2.1772346107183442,7.728349548125859,1
40.32344139637247,367.540507572085,1.0709467004774114,0.16487920525879596,1.8499745586647,1
134.562010099842,188.624106790003,2.3593804479442975,3.858011977508579,8.437065044087028,0
61.49104682601343,664.9516265885037,1.0361353746138087,1.516727546455556,7.442160162069067,1
55.44127791141641,299.3140124225788,2.0336777791989786,1.9266772871117628,0.34857586195379087,1
32.863141880924914,341.2547145060305,2.2793135869798404,2.467084315238902,9.140525828754068,0
196.5541896063075,304.54360174654016,2.681107356323961,6.164112963048979,4.404148018653508,0
52.91354389225973,502.00772837088726,1.0582987546002725,0.17070709081360863,7.879077129202035,1
70.531186119012,231.7209118419464,0.9693102414319119,4.873260303678884,1.6616610879642149,1
3.489926281113335,357.15927815717686,2.947957722253078,0.3549393726247562,19.092457321766382,0
32.86594760607661,84.84397802527184,3.0769917522635377,0.9785693928629544,3.1303013552847836,0
45.02568790657941,527.774234141203,1.4533471558192674,4.327958675815778,10.351846006239402,1
40.53137069701175,568.1408411969062,2.390166316996477,0.9343898566610529,10.940629986463897,0
39.79921601730645,11.815734781679566,2.620184324922248,0.8580026070888738,4.370031755590514,0
16.349599369188,225.76525013880456,1.8210656150088413,2.2920746697372465,10.684770574931035,0
114.258875083769,83.39373743518334,2.673127247385773,5.5066167179404815,11.150837337158372,0
0.48313890518256775,533.1832223912414,0.6854889910805668,2.2726630004125337,1.6732846073318952,0
7.8935863545710685,148.37137659942303,2.457396725868187,2.0191718298845927,5.110996442833473,0
6.552477527912929,495.661644795721,1.2180307818340619,0.2629883106505011,8.474166061095705,0
11.755745483694227,424.05898356387775,2.999659390349087,0.2337023229327187,3.608110636308921,0
28.060526631970188,290.07688445098444,0.27361518268095975,1.8950381508885805,9.890892929617554,0
59.068562630094576,200.4002058333263,1.4914057908723848,6.155357925268195,6.6586975247850795,1
55.27692014423257,174.88539999388473,2.0992766378666516,5.230562659610401,0.563915818324295,1
9.070467264038413,293.2090445208444,1.2003212015359936,5.534136033540059,2.559305517555497,0
53.8032779933843,377.5158312643625,1.5227245850924536,1.452012054294678,2.399449124255658,1
50.119812357460226,121.57526251193546,1.315701391553437,4.987311563470378,17.350833894252013,1
94.51051001729121,262.4397426070958,2.7244986100981,5.889625459841949,16.66537725516402,0
28.31814490253338,628.5242857976469,1.9566312639142258,4.701621221784437,0.14774159288568195,1
28.10363646527008,146.8861762831685,1.900566790290978,2.4610466565494655,3.5992369950524994,0
52.18445560505302,499.39780083405066,0.8782231519445048,2.229632159297804,12.386744145011813,0
39.030100154535745,516.8621907324307,1.5398686383626385,3.409922963880205,0.11881167601684746,1
1.9770452935295983,234.57218660813723,1.5281393628593654,4.503964151088736,7.427512168414623,0
63.260518779975435,346.8559583648531,2.039068619112798,5.300304464359865,25.35847335569225,1
21.512896315694977,233.80284311976766,0.4717567469820086,0.9204116643437958,11.90997301391625,0
35.82773996219047,353.4185141600203,0.2817041181025733,0.5108139383521261,15.522637656862262,0
2.487693557116325,281.1097107779109,2.6768600081887723,3.7832961916530485,3.7404941931291735,0
58.527140378846994,243.05246382367247,2.0377237797254812,2.9901539299365,8.746067917590238,1
28.70915045227993,453.8180132943165,2.343643116834686,4.192973137253929,13.878208282273036,0
31.711792562738577,318.73689658956096,2.6336664954332343,1.026408780660347,1.796442176100419,0
1.4318327316211334,532.9052232318832,1.5588521857224518,2.370165232166601,12.347963548675654,0
25.007910411609885,109.04565874525235,0.10965523318064158,1.1042242186683715,18.08594193027528,0
49.78876491699387,394.62341915954,2.1311639009366607,3.839520323814566,6.553612236908526,0
9.408856085486379,527.6008658347168,2.900376397292766,4.095259961254716,17.457957766905217,0
5.075307593777742,446.04657404032866,0.3916968239105673,4.840366860728474,12.179118382615123,0
23.48885151999474,592.772241129926,2.836647912129912,3.54190763913948,5.979511481997002,0
17.88273336571342,215.87647564989106,1.8746173461879847,2.308161678297937,9.894390502500055,0
67.89947892862816,281.32443982214926,1.880674349872585,5.736572462358256,1.9539675889952877,1
53.63566975657187,164.61753373853014,2.3377633539503755,3.1915517184730238,1.5045119822030877,1
4.086536055284323,41.76508016997455,2.408682052509858,0.8699416124627515,3.625462140767246,0
34.68760318534824,380.7008687577942,1.4217225659003645,5.596712178068452,1.2589280148137656,1
102.40383624848499,170.59256738349953,2.1346260400785524,6.083245156329008,4.415973360495702,0
45.951658108604335,386.61263083697315,1.1376848698952229,5.866268238918665,1.416894906202925,1
16.26921027442284,118.39800158963196,2.8276221729375504,2.216007396012794,15.835115338040112,0
54.3379337953687,154.09334584592088,1.6251537203639124,6.0505321266762575,8.677253891727645,0
123.09232114170946,396.89918268317996,1.2129026263732081,0.702233363960541,11.576459352018126,0
56.00940631264826,180.6534811560424,1.219464952175961,4.105564449202045,3.0442175454494578,1
39.113427211730055,652.7111687401816,2.3682620659993985,4.6537053424626125,0.16291334703577318,1
23.30308219614564,102.18555791545548,2.516294800770993,6.039990878794588,4.0893509527806255,0
154.64827563848445,47.57736730303965,2.7685539450101397,0.7109461706320781,14.17707927187575,0
16.28620606276264,364.2740321589109,1.1906674442419267,2.148977451272908,2.0824408076752077,0
42.22659329727997,345.4250472748898,1.8692596140597388,5.213464082306107,4.950893269680289,1
26.77077636483709,122.76844204197315,0.1379779192755828,4.899526311806419,0.4368440368270088,0
25.904353092455,177.28313354173835,1.3629758663944003,1.299501241543837,15.697768213084524,1
32.21550743492665,493.59812644057934,1.5182851797398278,6.061647251164231,13.631664717292232,0
52.24595475175322,208.558311811353,2.0317735102595322,4.2249172065950615,2.4234996485009614,1
26.250437251079376,159.51203211769408,1.7723504532831433,1.101522564923441,0.7711145638293532,1
35.12329033429478,243.36041998469938,1.8353834218575462,1.8782266580096552,4.977725516639624,1
59.44583943655018,343.7136178590169,0.4364059981812182,3.7771297718400714,14.584893264496824,0
44.87640201391552,411.0198230489011,1.6186030431737104,3.8172343182473907,0.5949464210239137,1
70.23143951446843,381.6570179455204,1.806789320960658,3.165849947509894,1.0019719843274595,1
113.2027465515796,205.51683483568743,2.390769564931376,3.5748279540140095,3.3270436256862834,0
49.91545543173481,253.10504534963917,0.9455491070727833,5.807180877729991,0.740646274493428,1
56.23523256553288,411.50395335476315,1.794667000675618,2.7833672788885697,16.497504590366376,1
50.70885606860972,269.63151288030355,1.2401665814519942,4.738731724271524,2.778981643077985,1
3.8398773903991827,168.42138010312388,2.422162105962219,6.199246593915333,0.9887330559563567,0
138.1648515649889,594.9647127977717,2.5549633821916946,1.5677030953584057,16.068570500643546,0
2.03231805083433,438.17680428841715,1.9651520223936183,3.6631005883943373,15.658155800252656,0
16.381424171471828,311.76217974885566,2.9870446918063465,4.504266891131569,18.237408210390328,0
33.77862666889117,154.03620318874042,1.2969007343570136,4.3177043911576245,0.7503814744582845,1
2.3967682901096237,200.1498211763861,2.6550012539564136,0.6124116798640753,16.93252757339246,0
33.489386620887814,216.09020577343873,3.0387517806343216,1.5596932507182275,4.5861424660217605,0
14.931078261166014,393.1432566105354,2.17807463516508,0.4623341935798113,15.04670652507151,0
52.302978223253106,202.2376112905813,0.6205228487398472,0.40311950664937773,1.35734163043993,0
17.695863780565023,93.26995460113679,1.5292128454278866,5.100221032584887,2.810016519536609,0
41.804245571277896,559.4904105159226,0.7804173235194769,4.650037922452057,4.268509538355561,0
36.517574857809485,495.8223851886666,1.5152991347824534,0.11968079018902018,1.4269036235570252,1
2.5482709396813092,289.57841432256185,1.7184940251214091,5.936787948457259,18.13113133296977,0
46.49474999125085,591.031878574058,1.8224794640816184,5.511679239178563,4.999733939419631,1
44.70740420614371,169.79099558372968,1.439059689602375,3.35225948735715,12.57456734107465,1
117.75182752078096,275.2605718774052,0.7021966282259494,1.4321651708727008,17.923521905724424,0
5.676128544145484,363.263628155359,0.11213488679285302,4.850228203780788,5.124051872264053,0
60.65540543506909,423.11896594552394,1.344277267661818,5.664624187927242,6.392283397223171,1
38.34342593699742,273.87592236422904,1.584713758719623,2.4862769851712967,17.52599955377686,1
56.18325102885163,382.3617877094499,2.6264116041991694,2.946516356534136,0.9531395543361421,0
62.054595698618385,83.03271018496343,2.510802945826332,0.5188753989170697,14.948854084008946,0
47.030104577292384,807.4096527058897,1.4209257716091221,6.275269468347938,30.42611267518911,1
48.74599782468236,552.3174366845427,3.030564266091415,4.715489951588439,13.473175680231968,0
50.08509561033043,100.132331013587,1.9293749030017802,2.7651185886309837,0.07770382554199808,1
136.6386190492235,477.19362644086334,2.973884114792392,5.058114107667478,0.8416566237187073,0
44.3118404096851,474.6915590863962,2.2801580044613505,1.692321722909498,7.0762951673003105,0
34.55246199178734,397.76131685944955,2.106291351708198,1.162752718225046,1.9620254035772924,1
16.469746980608388,145.22034135350705,1.6116224922674058,5.515273090212317,6.863861750195999,0
58.34008181932868,200.63629979797884,1.4471600726444345,0.2341236714680798,19.05063781923066,1
23.54566306517578,214.40749222103395,1.6762581434616486,5.87220955328136,17.670563233474866,0
16.986604107913116,537.761282320807,1.1879449960597328,1.6524190347313668,4.979359759976303,0
10.823986706927576,520.9903835507287,1.7920146402309898,0.04812818414621323,13.483875058233451,0
53.109536626465875,489.1933978273331,1.3633166139323218,1.6531690560931185,1.1441077305448355,1
16.349570368543592,515.4431434071839,2.4260009858696856,6.209619064078617,2.6464128740279547,0
68.11813205202003,38.193534741461455,2.203749908604502,3.1566812255043892,5.787120527962923,0
15.37003766832945,240.28398033016998,1.711806766308583,0.9398885037913912,15.364913679645348,0
53.017931956970756,244.4038443309724,2.066771220129346,2.3157126545836335,6.269412263056665,1
14.0337398396008,408.08633276595197,2.5923754846244926,5.658681123355476,7.265173341746647,0
37.88414069697171,874.1562126761822,0.9842794717517094,4.8942848934527925,14.595145672420173,1
52.18406143818157,421.33906985653965,1.087131876176292,3.924910793156234,4.124575868329112,1
67.43393436796492,405.67650734352753,1.6584777442047343,5.400546969801502,19.438178336135067,1
41.926523822843684,507.57304939467207,1.4180868923597245,5.270736165154142,6.666523309293554,1
2.647060313094329,199.01347373387168,1.8092000549400806,1.3337443172816552,7.599755236865418,0
90.11600221623519,45.64533937909276,0.1353247334262053,0.794104271956853,0.4621154990397214,0
40.22528081968481,134.33781451008048,2.6012238637743805,3.7879647726350343,9.453635141490835,0
77.31162432625284,405.0322551044914,1.3018058631904186,3.260701466235833,17.915995709792472,0
